CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14967,50.0,1.0,463.8,0,Regular
14968,30.0,1.0,147.59,0,Regular
14970,68.0,4.0,1592.06,0,Regular
14971,35.0,3.0,1116.57,0,Regular
14972,128.0,1.0,114.77,0,Regular
14973,107.0,3.0,1314.45,0,Regular
14974,37.0,1.0,114.39,0,Regular
14975,57.0,1.0,279.94,0,Regular
14976,57.0,7.0,790.86,0,Regular
14978,72.0,5.0,1931.42,0,Regular
14981,246.0,1.0,102.12,1,At Risk
14984,19.0,2.0,213.27,0,Regular
14985,198.0,2.0,296.75,1,At Risk
14987,16.0,2.0,326.4,0,Regular
14988,212.0,1.0,334.54,1,At Risk
14995,39.0,2.0,233.23,0,Regular
14997,46.0,3.0,546.1999999999999,0,Regular
14998,170.0,2.0,429.87,1,At Risk
15000,48.0,1.0,490.52,0,Regular
15002,116.0,4.0,1641.76,0,Regular
15004,147.0,1.0,1246.32,1,At Risk
15005,16.0,28.0,6316.57,0,Regular
15006,51.0,1.0,502.09,0,Regular
15007,159.0,1.0,156.91,1,At Risk
15009,12.0,3.0,1261.78,0,Regular
15010,36.0,1.0,308.94,0,Regular
15012,54.0,2.0,423.04,0,Regular
15014,43.0,2.0,260.17,0,Regular
15016,173.0,1.0,170.04,1,At Risk
15017,34.0,1.0,125.58,0,Regular
15018,39.0,3.0,496.21,0,Regular
15019,267.0,1.0,266.0,1,At Risk
15021,9.0,9.0,1914.82,0,Regular
15022,12.0,4.0,905.04,0,Regular
15023,3.0,11.0,6802.76,0,Regular
15024,10.0,10.0,1661.33,0,Regular
15025,33.0,1.0,377.01,0,Regular
15026,80.0,3.0,469.0,0,Regular
15027,31.0,4.0,1066.15,0,Regular
15028,8.0,4.0,627.13,0,Regular
15030,72.0,2.0,518.28,0,Regular
15031,4.0,4.0,668.14,0,Regular
15032,256.0,3.0,4959.1,1,At Risk
15033,5.0,10.0,2586.67,0,Regular
15034,16.0,8.0,4308.61,0,Regular
15035,90.0,1.0,252.73,0,Regular
15036,72.0,3.0,465.55,0,Regular
15038,59.0,6.0,705.49,0,Regular
15039,10.0,47.0,19914.44,0,Regular
15041,170.0,1.0,180.35,1,At Risk
15042,199.0,1.0,135.93,1,At Risk
15043,31.0,1.0,537.0,0,Regular
15044,19.0,17.0,7700.23,0,Regular
15045,152.0,2.0,735.66,1,At Risk
15046,9.0,15.0,5213.77,0,Regular
15047,270.0,1.0,343.62,1,At Risk
15048,65.0,4.0,384.05,0,Regular
15049,274.0,1.0,121.17000000000002,1,At Risk
15050,25.0,3.0,1782.09,0,Regular
15051,23.0,3.0,1391.61,0,Regular
15052,319.0,1.0,215.78,1,At Risk
15053,5.0,3.0,697.79,0,Regular
15054,12.0,2.0,302.1,0,Regular
15057,275.0,2.0,1489.5,1,At Risk
15058,25.0,11.0,2124.99,0,Regular
15059,41.0,9.0,1337.72,0,Regular
15060,8.0,4.0,303.09,0,Regular
15061,4.0,48.0,54534.14,0,Regular
15062,71.0,4.0,987.86,0,Regular
15063,213.0,1.0,370.8,1,At Risk
15065,38.0,4.0,3158.13,0,Regular
15066,53.0,1.0,893.59,0,Regular
15067,78.0,3.0,1744.76,0,Regular
15068,46.0,2.0,553.36,0,Regular
15069,179.0,1.0,1109.53,1,At Risk
15070,373.0,1.0,106.2,1,At Risk
15071,94.0,2.0,982.07,0,Regular
15073,10.0,3.0,1043.41,0,Regular
15074,105.0,1.0,748.87,0,Regular
15075,78.0,1.0,773.03,0,Regular
15076,173.0,1.0,880.85,1,At Risk
15078,7.0,32.0,9743.11,0,Regular
15079,213.0,4.0,895.61,1,At Risk
15081,22.0,5.0,504.8,0,Regular
15083,257.0,1.0,88.2,1,At Risk
15087,282.0,1.0,306.94,1,At Risk
15088,21.0,2.0,1160.07,0,Regular
15089,10.0,6.0,2420.84,0,Regular
15090,308.0,1.0,381.32,1,At Risk
15091,68.0,1.0,480.71,0,Regular
15092,215.0,2.0,457.81,1,At Risk
15093,18.0,6.0,4597.02,0,Regular
15095,104.0,4.0,1370.6,0,Regular
15096,43.0,1.0,219.39,0,Regular
15097,4.0,1.0,248.08,0,Regular
15098,182.0,3.0,39916.5,1,At Risk
15099,84.0,1.0,410.48,0,Regular
15100,334.0,3.0,876.0,1,At Risk
15101,9.0,2.0,317.53,0,Regular
15103,31.0,2.0,703.36,0,Regular
15104,197.0,2.0,1027.44,1,At Risk
15105,18.0,7.0,2298.93,0,Regular
15106,18.0,5.0,1422.52,0,Regular
15107,311.0,6.0,319.5,1,At Risk
15108,142.0,4.0,1300.25,0,Regular
15109,246.0,1.0,484.95,1,At Risk
15110,24.0,4.0,996.1,0,Regular
15111,29.0,3.0,1567.48,0,Regular
15113,10.0,3.0,3609.33,0,Regular
15114,30.0,10.0,2760.56,0,Regular
15115,18.0,1.0,340.11,0,Regular
15116,18.0,4.0,1352.75,0,Regular
15117,15.0,5.0,1551.78,0,Regular
15118,134.0,1.0,244.8,0,Regular
15119,246.0,1.0,266.4,1,At Risk
15120,134.0,1.0,358.82,0,Regular
15121,50.0,2.0,457.72,0,Regular
15122,114.0,3.0,1633.78,0,Regular
15123,7.0,2.0,2199.31,0,Regular
15124,23.0,2.0,184.19,0,Regular
15125,25.0,15.0,11528.48,0,Regular
15127,66.0,1.0,406.53,0,Regular
15128,60.0,4.0,1471.0,0,Regular
15129,50.0,11.0,3447.4,0,Regular
15130,170.0,1.0,330.11,1,At Risk
15132,18.0,5.0,977.93,0,Regular
15133,128.0,3.0,982.42,0,Regular
15134,15.0,8.0,1387.99,0,Regular
15135,239.0,1.0,139.05,1,At Risk
15136,3.0,4.0,1286.7,0,Regular
15139,240.0,2.0,178.96,1,At Risk
15140,52.0,7.0,2354.25,0,Regular
15142,46.0,1.0,498.74,0,Regular
15143,226.0,1.0,259.45,1,At Risk
15144,8.0,17.0,6580.44,0,Regular
15145,4.0,4.0,1194.73,0,Regular
15146,165.0,2.0,1327.16,1,At Risk
15147,240.0,1.0,623.5,1,At Risk
15148,11.0,1.0,301.29,0,Regular
15149,134.0,1.0,520.8000000000001,0,Regular
15150,17.0,10.0,5314.47,0,Regular
15152,10.0,13.0,4745.69,0,Regular
15153,31.0,1.0,329.25,0,Regular
15154,75.0,1.0,296.42,0,Regular
15156,1.0,3.0,961.49,0,Regular
15157,4.0,3.0,1936.07,0,Regular
15158,45.0,1.0,401.4,0,Regular
15159,2.0,30.0,18641.01,0,Regular
15160,357.0,1.0,158.16,1,At Risk
15163,18.0,2.0,304.47,0,Regular
15164,69.0,3.0,843.05,0,Regular
15165,373.0,1.0,487.75,1,At Risk
15167,321.0,1.0,163.0,1,At Risk
15168,26.0,1.0,106.56,0,Regular
15171,331.0,1.0,1289.5,1,At Risk
15172,9.0,5.0,1624.05,0,Regular
15174,323.0,1.0,135.75,1,At Risk
15175,72.0,1.0,224.14,0,Regular
15178,260.0,1.0,40.5,1,At Risk
15179,18.0,5.0,2206.95,0,Regular
15180,367.0,1.0,87.5,1,At Risk
15181,66.0,3.0,689.4799999999999,0,Regular
15182,154.0,2.0,622.85,1,At Risk
15184,29.0,2.0,406.76,0,Regular
15185,70.0,1.0,310.62,0,Regular
15186,14.0,2.0,411.41,0,Regular
15187,2.0,16.0,4777.18,0,Regular
15189,1.0,41.0,16225.39,0,Regular
15192,120.0,3.0,1044.32,0,Regular
15193,61.0,1.0,499.32,0,Regular
15194,3.0,15.0,7616.53,0,Regular
15195,3.0,1.0,3861.0,0,Regular
15197,11.0,3.0,1079.61,0,Regular
15198,92.0,2.0,193.64,0,Regular
15199,59.0,4.0,1268.7,0,Regular
15201,87.0,5.0,1236.54,0,Regular
15203,26.0,6.0,1827.8,0,Regular
15204,357.0,1.0,316.58,1,At Risk
15205,85.0,2.0,653.24,0,Regular
15206,10.0,4.0,420.3,0,Regular
15208,1.0,5.0,870.12,0,Regular
15210,225.0,1.0,331.18,1,At Risk
15211,60.0,2.0,894.4100000000001,0,Regular
15212,241.0,1.0,101.8,1,At Risk
15213,319.0,2.0,328.35,1,At Risk
15214,2.0,8.0,1661.44,0,Regular
15215,47.0,3.0,734.94,0,Regular
15216,88.0,1.0,96.6,0,Regular
15218,11.0,11.0,5756.89,0,Regular
15219,176.0,1.0,305.75,1,At Risk
15220,52.0,6.0,1778.96,0,Regular
15221,366.0,1.0,403.25,1,At Risk
15222,319.0,1.0,585.0,1,At Risk
15223,226.0,2.0,755.75,1,At Risk
15224,358.0,2.0,322.08,1,At Risk
15225,234.0,1.0,409.4,1,At Risk
15226,311.0,1.0,154.41,1,At Risk
15227,37.0,5.0,1219.4,0,Regular
15228,66.0,4.0,3386.71,0,Regular
15230,239.0,2.0,429.6,1,At Risk
15232,113.0,2.0,612.06,0,Regular
15234,277.0,1.0,197.0,1,At Risk
15235,218.0,12.0,2247.51,1,At Risk
15236,299.0,1.0,321.05,1,At Risk
15237,2.0,4.0,1412.32,0,Regular
15238,29.0,3.0,1071.99,0,Regular
15239,10.0,2.0,780.59,0,Regular
15240,45.0,5.0,1706.57,0,Regular
15241,67.0,8.0,1756.44,0,Regular
15243,74.0,1.0,316.68,0,Regular
15244,65.0,2.0,631.57,0,Regular
15245,134.0,3.0,2515.84,0,Regular
15246,238.0,2.0,514.15,1,At Risk
15247,122.0,1.0,356.0,0,Regular
15249,32.0,13.0,6688.46,0,Regular
15251,9.0,11.0,10484.99,0,Regular
15252,36.0,2.0,740.78,0,Regular
15253,16.0,5.0,918.2,0,Regular
15254,127.0,1.0,300.36,0,Regular
15255,67.0,1.0,890.85,0,Regular
15256,149.0,1.0,98.45,1,At Risk
15257,283.0,1.0,317.15,1,At Risk
15258,169.0,2.0,623.16,1,At Risk
15260,100.0,7.0,1810.77,0,Regular
15261,135.0,1.0,254.82,0,Regular
15262,324.0,1.0,178.95000000000002,1,At Risk
15263,107.0,1.0,156.51,0,Regular
15264,64.0,1.0,393.74,0,Regular
15265,151.0,2.0,1506.12,1,At Risk
15266,338.0,1.0,119.3,1,At Risk
15267,22.0,5.0,1717.36,0,Regular
15269,24.0,1.0,408.8,0,Regular
15270,16.0,7.0,2379.49,0,Regular
15271,7.0,15.0,2507.07,0,Regular
15272,57.0,2.0,721.94,0,Regular
15274,4.0,2.0,716.57,0,Regular
15275,38.0,1.0,615.14,0,Regular
15276,66.0,1.0,135.31,0,Regular
15277,47.0,1.0,255.9,0,Regular
15279,355.0,1.0,290.51,1,At Risk
15280,172.0,1.0,113.12,1,At Risk
15281,59.0,9.0,2332.15,0,Regular
15286,50.0,1.0,240.55,0,Regular
15287,22.0,2.0,486.69,0,Regular
15288,43.0,5.0,2306.52,0,Regular
15289,29.0,3.0,939.78,0,Regular
15290,5.0,18.0,7943.22,0,Regular
15291,26.0,15.0,4668.3,0,Regular
15292,201.0,1.0,180.94,1,At Risk
15296,51.0,6.0,3672.86,0,Regular
15297,10.0,3.0,641.94,0,Regular
15298,2.0,12.0,4799.9,0,Regular
15299,67.0,7.0,4507.01,0,Regular
15300,64.0,1.0,496.44,0,Regular
15301,51.0,12.0,5070.35,0,Regular
15303,290.0,1.0,574.02,1,At Risk
15304,61.0,8.0,694.4000000000001,0,Regular
15306,64.0,3.0,1174.35,0,Regular
15307,96.0,1.0,205.3,0,Regular
15308,274.0,1.0,310.47,1,At Risk
15311,1.0,91.0,60767.9,2,VIP
15312,75.0,4.0,924.85,0,Regular
15313,110.0,1.0,52.0,0,Regular
15314,199.0,1.0,327.97,1,At Risk
15315,64.0,2.0,570.5,0,Regular
15316,327.0,1.0,165.0,1,At Risk
15318,4.0,1.0,312.62,0,Regular
15319,284.0,1.0,204.5,1,At Risk
15320,44.0,1.0,267.13,0,Regular
15321,71.0,3.0,2748.31,0,Regular
15322,86.0,1.0,679.68,0,Regular
15325,104.0,1.0,162.29,0,Regular
15326,334.0,1.0,311.71,1,At Risk
15327,53.0,1.0,208.75,0,Regular
15329,39.0,3.0,1049.7,0,Regular
15330,32.0,2.0,714.96,0,Regular
15332,366.0,4.0,1661.06,1,At Risk
15333,208.0,1.0,1028.56,1,At Risk
15334,157.0,3.0,351.67,1,At Risk
15335,54.0,1.0,173.97,0,Regular
15339,66.0,2.0,574.07,0,Regular
15341,81.0,1.0,2020.52,0,Regular
15342,130.0,1.0,406.09,0,Regular
15343,87.0,1.0,364.5,0,Regular
15344,1.0,3.0,563.94,0,Regular
15345,46.0,1.0,393.54,0,Regular
15346,333.0,1.0,252.42,1,At Risk
15347,366.0,1.0,201.6,1,At Risk
15348,72.0,1.0,158.04,0,Regular
15349,158.0,2.0,473.81,1,At Risk
15350,373.0,1.0,115.65,1,At Risk
15351,12.0,7.0,1960.11,0,Regular
15353,255.0,2.0,777.02,1,At Risk
15355,29.0,2.0,277.05,0,Regular
15356,31.0,10.0,2766.5,0,Regular
15358,5.0,22.0,8347.2,0,Regular
15360,40.0,1.0,427.93,0,Regular
15361,362.0,1.0,418.92,1,At Risk
15363,373.0,1.0,326.0,1,At Risk
15364,96.0,2.0,913.19,0,Regular
15365,26.0,7.0,2314.32,0,Regular
15366,75.0,2.0,602.51,0,Regular
15367,57.0,4.0,1877.59,0,Regular
15368,21.0,1.0,446.94000000000005,0,Regular
15370,41.0,7.0,2386.05,0,Regular
15372,137.0,1.0,2007.4,0,Regular
15373,8.0,12.0,2415.91,0,Regular
15374,129.0,1.0,168.0,0,Regular
15376,40.0,3.0,1233.36,0,Regular
15379,169.0,7.0,3703.29,1,At Risk
15380,9.0,5.0,1690.2600000000002,0,Regular
15381,214.0,2.0,596.85,1,At Risk
15382,15.0,6.0,5955.71,0,Regular
15384,170.0,2.0,642.41,1,At Risk
15385,40.0,1.0,316.88,0,Regular
15386,186.0,1.0,394.14,1,At Risk
15388,270.0,1.0,140.54,1,At Risk
15389,172.0,1.0,500.0,1,At Risk
15392,5.0,4.0,1535.53,0,Regular
15393,16.0,2.0,231.86,0,Regular
15394,10.0,4.0,2183.54,0,Regular
15395,326.0,1.0,107.45,1,At Risk
15396,113.0,1.0,288.18,0,Regular
15397,290.0,1.0,94.0,1,At Risk
15398,16.0,2.0,1345.53,0,Regular
15399,1.0,3.0,815.77,0,Regular
15400,92.0,5.0,716.2,0,Regular
15402,149.0,2.0,626.77,1,At Risk
15405,189.0,1.0,349.1,1,At Risk
15406,31.0,2.0,510.71,0,Regular
15407,34.0,4.0,1056.44,0,Regular
15408,264.0,1.0,267.18,1,At Risk
15410,84.0,8.0,3450.84,0,Regular
15411,26.0,4.0,1358.88,0,Regular
15412,171.0,1.0,190.53,1,At Risk
15414,10.0,3.0,774.9000000000001,0,Regular
15415,313.0,1.0,572.8100000000001,1,At Risk
15416,65.0,4.0,3984.32,0,Regular
15417,85.0,1.0,508.8,0,Regular
15419,25.0,1.0,135.86,0,Regular
15421,59.0,4.0,950.36,0,Regular
15422,323.0,2.0,97.7,1,At Risk
15423,38.0,1.0,43.5,0,Regular
15424,254.0,2.0,383.34,1,At Risk
15426,19.0,5.0,1447.39,0,Regular
15427,33.0,3.0,1483.14,0,Regular
15428,15.0,1.0,93.78,0,Regular
15429,27.0,2.0,397.35,0,Regular
15432,23.0,1.0,171.19,0,Regular
15433,214.0,2.0,533.3,1,At Risk
15434,8.0,5.0,1041.48,0,Regular
15435,22.0,1.0,149.29,0,Regular
15436,12.0,3.0,1122.53,0,Regular
15437,262.0,1.0,200.16,1,At Risk
15438,131.0,1.0,156.57999999999998,0,Regular
15440,55.0,3.0,383.68,0,Regular
15442,249.0,1.0,594.0,1,At Risk
15443,2.0,7.0,3236.91,0,Regular
15444,9.0,2.0,1418.26,0,Regular
15445,264.0,1.0,113.5,1,At Risk
15447,331.0,1.0,155.17,1,At Risk
15448,313.0,1.0,494.64,1,At Risk
15449,26.0,3.0,974.52,0,Regular
15450,30.0,1.0,429.84,0,Regular
15452,30.0,3.0,538.73,0,Regular
15453,2.0,7.0,1388.37,0,Regular
15454,362.0,1.0,179.1,1,At Risk
15456,283.0,3.0,447.22,1,At Risk
15457,262.0,1.0,237.07,1,At Risk
15458,25.0,1.0,161.64,0,Regular
15460,354.0,1.0,216.76,1,At Risk
15462,94.0,3.0,234.6,0,Regular
15463,29.0,1.0,126.14,0,Regular
15464,338.0,1.0,1048.85,1,At Risk
15465,20.0,18.0,7354.62,0,Regular
15466,85.0,1.0,334.53,0,Regular
15467,9.0,3.0,524.88,0,Regular
15468,51.0,2.0,467.51,0,Regular
15469,50.0,2.0,538.55,0,Regular
15471,2.0,1.0,469.48,0,Regular
15472,113.0,1.0,371.56,0,Regular
15473,14.0,7.0,1771.2,0,Regular
15475,77.0,1.0,454.11,0,Regular
15478,40.0,2.0,1441.42,0,Regular
15480,116.0,1.0,905.5,0,Regular
15482,16.0,12.0,11054.96,0,Regular
15483,161.0,4.0,233.81,1,At Risk
15484,1.0,4.0,3594.31,0,Regular
15485,30.0,3.0,2575.0,0,Regular
15488,93.0,1.0,91.32,0,Regular
15489,23.0,3.0,1134.28,0,Regular
15491,95.0,6.0,3100.09,0,Regular
15492,28.0,2.0,659.4599999999999,0,Regular
15493,33.0,5.0,2001.8,0,Regular
15494,21.0,2.0,1299.23,0,Regular
15497,18.0,2.0,1262.2,0,Regular
15498,3.0,27.0,13316.4,0,Regular
15500,8.0,4.0,1131.56,0,Regular
15502,16.0,12.0,10384.93,0,Regular
15503,363.0,1.0,147.09,1,At Risk
15504,81.0,1.0,52.83,0,Regular
15505,53.0,5.0,3610.96,0,Regular
15506,23.0,3.0,979.26,0,Regular
15507,172.0,1.0,492.36,1,At Risk
15508,189.0,6.0,1000.27,1,At Risk
15510,331.0,1.0,250.0,1,At Risk
15511,12.0,5.0,909.23,0,Regular
15512,156.0,2.0,121.0,1,At Risk
15513,33.0,19.0,14758.22,0,Regular
15514,12.0,11.0,4139.46,0,Regular
15516,45.0,3.0,62.43,0,Regular
15517,233.0,1.0,267.03,1,At Risk
15518,64.0,8.0,1942.45,0,Regular
15520,2.0,1.0,343.5,0,Regular
15521,40.0,8.0,3000.2,0,Regular
15522,33.0,2.0,398.84,0,Regular
15523,84.0,1.0,412.0100000000001,0,Regular
15524,25.0,1.0,440.0,0,Regular
15525,2.0,3.0,825.92,0,Regular
15526,33.0,2.0,148.44,0,Regular
15527,19.0,8.0,2429.78,0,Regular
15528,254.0,1.0,229.33,1,At Risk
15529,23.0,11.0,3995.23,0,Regular
15530,22.0,4.0,1502.35,0,Regular
15531,8.0,2.0,2007.44,0,Regular
15532,25.0,4.0,1580.93,0,Regular
15533,19.0,3.0,807.57,0,Regular
15535,173.0,4.0,536.4,1,At Risk
15537,163.0,1.0,110.92,1,At Risk
15539,7.0,1.0,538.46,0,Regular
15540,11.0,1.0,213.3,0,Regular
15541,114.0,1.0,85.13000000000001,0,Regular
15543,288.0,1.0,127.86,1,At Risk
15544,9.0,9.0,3546.71,0,Regular
15545,54.0,2.0,292.72,0,Regular
15547,7.0,14.0,4954.84,0,Regular
15549,77.0,3.0,1693.26,0,Regular
15550,4.0,4.0,575.63,0,Regular
15551,37.0,1.0,436.06,0,Regular
15552,217.0,1.0,90.12,1,At Risk
15553,60.0,1.0,437.23,0,Regular
15554,278.0,1.0,217.2,1,At Risk
15555,12.0,16.0,4805.17,0,Regular
15556,24.0,1.0,279.77,0,Regular
15557,29.0,1.0,473.65,0,Regular
15561,12.0,4.0,800.59,0,Regular
15562,352.0,1.0,134.55,1,At Risk
15563,22.0,4.0,1400.44,0,Regular
15565,50.0,2.0,173.16,0,Regular
15567,19.0,1.0,186.01,0,Regular
15568,3.0,3.0,758.29,0,Regular
15569,104.0,5.0,1375.71,0,Regular
15570,7.0,12.0,4165.52,0,Regular
15571,12.0,4.0,650.4300000000001,0,Regular
15572,5.0,7.0,2552.86,0,Regular
15573,32.0,2.0,607.45,0,Regular
15574,178.0,4.0,702.25,1,At Risk
15576,38.0,1.0,940.67,0,Regular
15577,151.0,3.0,258.88,1,At Risk
15578,162.0,1.0,127.1,1,At Risk
15579,69.0,2.0,348.6,0,Regular
15581,121.0,13.0,3679.97,0,Regular
15582,25.0,3.0,682.9100000000001,0,Regular
15584,24.0,4.0,725.11,0,Regular
15585,177.0,1.0,455.3,1,At Risk
15587,50.0,4.0,913.68,0,Regular
15589,256.0,3.0,478.53,1,At Risk
15592,47.0,1.0,388.58,0,Regular
15593,71.0,1.0,199.8,0,Regular
15594,16.0,5.0,1771.78,0,Regular
15596,101.0,5.0,1406.59,0,Regular
15597,35.0,1.0,324.57,0,Regular
15598,53.0,1.0,240.68,0,Regular
15599,27.0,2.0,761.74,0,Regular
15601,11.0,14.0,6776.56,0,Regular
15602,8.0,9.0,1297.87,0,Regular
15603,79.0,1.0,48.48,0,Regular
15604,52.0,1.0,216.39,0,Regular
15605,36.0,5.0,1198.23,0,Regular
15606,61.0,9.0,2920.16,0,Regular
15607,337.0,1.0,104.76,1,At Risk
15608,28.0,4.0,1093.68,0,Regular
15609,184.0,1.0,298.48,1,At Risk
15610,52.0,1.0,112.46,0,Regular
15611,10.0,13.0,1591.45,0,Regular
15612,36.0,2.0,195.15,0,Regular
15615,10.0,23.0,10399.74,0,Regular
15618,33.0,4.0,776.851,0,Regular
15619,11.0,1.0,336.40000000000003,0,Regular
15620,57.0,3.0,1553.18,0,Regular
15621,4.0,4.0,1293.03,0,Regular
15622,43.0,9.0,3709.56,0,Regular
15623,141.0,1.0,301.03,1,At Risk
15624,117.0,4.0,588.13,0,Regular
15625,104.0,4.0,1534.26,0,Regular
15626,75.0,2.0,675.8,0,Regular
15628,5.0,9.0,2870.24,0,Regular
15630,45.0,2.0,1186.35,0,Regular
15632,16.0,8.0,3285.31,0,Regular
15634,17.0,1.0,243.55,0,Regular
15636,90.0,2.0,724.76,0,Regular
15637,53.0,1.0,223.36,0,Regular
15639,134.0,1.0,425.32,0,Regular
15640,4.0,15.0,12515.66,0,Regular
15641,105.0,4.0,1887.2,0,Regular
15643,192.0,3.0,664.0,1,At Risk
15644,166.0,4.0,813.0,1,At Risk
15645,19.0,1.0,612.01,0,Regular
15646,158.0,3.0,447.64,1,At Risk
15648,204.0,2.0,657.35,1,At Risk
15649,336.0,2.0,816.0,1,At Risk
15651,37.0,3.0,646.3,0,Regular
15652,91.0,1.0,337.74,0,Regular
15653,93.0,2.0,877.4399999999999,0,Regular
15654,9.0,2.0,922.53,0,Regular
15655,243.0,1.0,560.67,1,At Risk
15656,45.0,4.0,748.5,0,Regular
15657,23.0,1.0,30.0,0,Regular
15658,190.0,5.0,1024.1,1,At Risk
15659,44.0,1.0,306.45,0,Regular
15660,25.0,9.0,1600.86,0,Regular
15661,317.0,2.0,309.8,1,At Risk
15663,106.0,1.0,138.14,0,Regular
15664,51.0,1.0,386.43,0,Regular
15665,168.0,2.0,2242.01,1,At Risk
15667,40.0,1.0,301.32,0,Regular
15668,218.0,1.0,76.32000000000001,1,At Risk
15669,40.0,4.0,684.34,0,Regular
15670,297.0,1.0,173.05,1,At Risk
15671,19.0,7.0,2657.13,0,Regular
15673,88.0,4.0,2881.02,0,Regular
15674,73.0,5.0,2446.6,0,Regular
15675,81.0,3.0,323.69,0,Regular
15676,19.0,3.0,3435.76,0,Regular
15677,49.0,1.0,657.23,0,Regular
15678,53.0,1.0,352.7,0,Regular
15679,24.0,4.0,781.28,0,Regular
15680,9.0,3.0,1333.68,0,Regular
15681,25.0,5.0,1426.16,0,Regular
15683,117.0,1.0,193.75,0,Regular
15687,9.0,9.0,2993.1,0,Regular
15689,120.0,2.0,254.1,0,Regular
15690,4.0,2.0,239.76,0,Regular
15691,252.0,1.0,136.8,1,At Risk
15692,28.0,1.0,191.04,0,Regular
15694,1.0,14.0,6479.4,0,Regular
15695,267.0,2.0,409.98,1,At Risk
15696,33.0,8.0,2736.46,0,Regular
15699,18.0,1.0,309.65,0,Regular
15700,172.0,2.0,696.68,1,At Risk
15701,2.0,4.0,1542.14,0,Regular
15703,265.0,1.0,211.5,1,At Risk
15704,140.0,4.0,2293.62,0,Regular
15705,201.0,1.0,143.1,1,At Risk
15706,64.0,4.0,1060.56,0,Regular
15707,35.0,4.0,945.58,0,Regular
15708,41.0,7.0,3364.24,0,Regular
15709,284.0,1.0,133.25,1,At Risk
15712,9.0,5.0,1072.36,0,Regular
15713,143.0,2.0,356.7,1,At Risk
15714,12.0,2.0,330.88,0,Regular
15716,146.0,4.0,1118.81,1,At Risk
15717,234.0,1.0,150.3,1,At Risk
15719,33.0,13.0,5045.61,0,Regular
15720,24.0,1.0,598.73,0,Regular
15721,12.0,1.0,507.08,0,Regular
15722,36.0,5.0,2222.56,0,Regular
15723,365.0,1.0,203.1,1,At Risk
15724,201.0,2.0,218.25,1,At Risk
15725,15.0,1.0,415.25,0,Regular
15727,17.0,7.0,5178.96,0,Regular
15729,213.0,1.0,85.0,1,At Risk
15730,66.0,3.0,1120.88,0,Regular
15732,212.0,2.0,294.12,1,At Risk
15733,283.0,1.0,162.3,1,At Risk
15734,115.0,2.0,1339.45,0,Regular
15737,15.0,8.0,1205.12,0,Regular
15738,19.0,16.0,4812.42,0,Regular
15739,66.0,1.0,449.12,0,Regular
15740,49.0,1.0,154.88,0,Regular
15743,16.0,4.0,784.46,0,Regular
15744,78.0,1.0,34.8,0,Regular
15745,19.0,4.0,1094.59,0,Regular
15746,134.0,1.0,196.88,0,Regular
15747,13.0,3.0,974.04,0,Regular
15748,40.0,1.0,149.31,0,Regular
15749,235.0,3.0,44534.3,1,At Risk
15750,3.0,8.0,2465.48,0,Regular
15752,40.0,7.0,2637.38,0,Regular
15753,305.0,1.0,79.2,1,At Risk
15754,51.0,3.0,458.57,0,Regular
15755,10.0,6.0,2364.25,0,Regular
15756,61.0,4.0,532.96,0,Regular
15757,66.0,2.0,714.42,0,Regular
15758,25.0,1.0,205.25,0,Regular
15759,218.0,3.0,253.04,1,At Risk
15762,65.0,2.0,583.75,0,Regular
15763,32.0,2.0,1086.92,0,Regular
15764,88.0,6.0,3279.97,0,Regular
15766,64.0,1.0,315.06,0,Regular
15768,116.0,3.0,621.8299999999999,0,Regular
15769,7.0,26.0,56252.72,0,Regular
15773,6.0,1.0,635.6800000000001,0,Regular
15774,69.0,1.0,270.8,0,Regular
15775,245.0,1.0,104.9,1,At Risk
15776,133.0,1.0,241.62,0,Regular
15777,241.0,4.0,1047.11,1,At Risk
15780,184.0,3.0,475.28,1,At Risk
15781,25.0,3.0,345.46,0,Regular
15782,10.0,3.0,2614.74,0,Regular
15783,11.0,1.0,246.3,0,Regular
15785,33.0,5.0,2328.9700000000003,0,Regular
15786,46.0,3.0,4932.2,0,Regular
15787,26.0,3.0,948.05,0,Regular
15789,358.0,1.0,351.3,1,At Risk
15790,10.0,1.0,220.85,0,Regular
15791,44.0,2.0,1612.69,0,Regular
15793,15.0,3.0,965.61,0,Regular
15795,150.0,1.0,610.01,1,At Risk
15796,1.0,8.0,2711.56,0,Regular
15797,113.0,4.0,2207.4,0,Regular
15799,76.0,3.0,884.14,0,Regular
15800,107.0,2.0,699.08,0,Regular
15801,46.0,3.0,1063.95,0,Regular
15802,143.0,1.0,451.42,1,At Risk
15803,51.0,1.0,415.8200000000001,0,Regular
15804,1.0,13.0,4206.39,0,Regular
15805,23.0,17.0,5528.4800000000005,0,Regular
15806,46.0,3.0,784.58,0,Regular
15807,50.0,3.0,903.9,0,Regular
15808,306.0,4.0,3734.97,1,At Risk
15809,36.0,5.0,515.77,0,Regular
15810,79.0,4.0,1391.98,0,Regular
15811,22.0,6.0,2218.62,0,Regular
15812,107.0,5.0,1801.14,0,Regular
15813,208.0,2.0,1303.91,1,At Risk
15814,17.0,4.0,1945.33,0,Regular
15815,64.0,5.0,2100.6,0,Regular
15819,49.0,4.0,1905.45,0,Regular
15820,320.0,1.0,206.98,1,At Risk
15821,44.0,2.0,570.96,0,Regular
